,Company,Target ID,Target,Year,PE_Firm,PE-backed,reprisk_id,current_RRI,RRI_trend,peak_RRI,peak_RRI_date,RepRisk_rating,country_sector_average,environmental_percentage,social_percentage,governance_percentage,headquarter_country_code,sectors
4726,Biglari Holdings Inc. (NYSE:BH.A),4398473,Biglari Holdings Inc. (NYSE:BH.A),2015,[],0,64413,0,0,6,2013-12-31,AA,20,0%,0%,0%,US,Travel and Leisure
4727,Biglari Holdings Inc. (NYSE:BH.A),4398473,Biglari Holdings Inc. (NYSE:BH.A),2016,[],0,64413,0,0,0,2014-04-01,AA,21,0%,0%,0%,US,Travel and Leisure
4728,Biglari Holdings Inc. (NYSE:BH.A),4398473,Biglari Holdings Inc. (NYSE:BH.A),2017,[],0,64413,0,0,0,,AA,22,0%,0%,0%,US,Travel and Leisure
4729,Biglari Holdings Inc. (NYSE:BH.A),4398473,Biglari Holdings Inc. (NYSE:BH.A),2018,[],0,64413,0,0,0,,AA,23,0%,0%,0%,US,Travel and Leisure
4730,Biglari Holdings Inc. (NYSE:BH.A),4398473,Biglari Holdings Inc. (NYSE:BH.A),2019,[],0,64413,0,0,0,,AA,24,0%,0%,0%,US,Travel and Leisure
4731,Biglari Holdings Inc. (NYSE:BH.A),4398473,Biglari Holdings Inc. (NYSE:BH.A),2020,[],0,64413,0,0,0,,AA,27,0%,0%,0%,US,Travel and Leisure
4732,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2007,[],0,11871,0,0,0,,AA,25,0%,0%,0%,US,Health Care Equipment and Services
4733,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2008,[],0,11871,0,0,0,,AA,22,0%,0%,0%,US,Health Care Equipment and Services
4734,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2009,[],0,11871,0,0,0,,AA,22,0%,0%,0%,US,Health Care Equipment and Services
4735,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2010,[],0,11871,0,0,0,,AAA,19,0%,0%,0%,US,Health Care Equipment and Services
4736,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2011,[],0,11871,0,0,0,,AA,20,0%,0%,0%,US,Health Care Equipment and Services
4737,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2012,[],0,11871,0,0,0,,AA,20,0%,0%,0%,US,Health Care Equipment and Services
4738,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2013,[],0,11871,10,-1,26,2013-01-19,AA,23,0%,0%,0%,US,Health Care Equipment and Services
4739,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2014,[],0,11871,24,-2,30,2014-11-03,A,26,0%,0%,100%,US,Health Care Equipment and Services
4740,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2015,[],0,11871,24,-1,36,2015-03-06,BB,39,0%,25%,75%,US,Health Care Equipment and Services
4741,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2016,[],0,11871,8,-1,36,2015-03-06,BB,40,0%,30%,70%,US,Health Care Equipment and Services
4742,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2017,[],0,11871,6,-1,24,2016-01-01,BBB,38,0%,50%,50%,US,Health Care Equipment and Services
4743,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2018,[],0,11871,5,-2,21,2018-01-11,BBB,39,33%,33%,34%,US,Health Care Equipment and Services
4744,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2019,[],0,11871,3,-2,21,2018-01-11,BBB,39,50%,0%,50%,US,Health Care Equipment and Services
4745,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",4098629,"Bio-Rad Laboratories, Inc. (NYSE:BIO)",2020,[],0,11871,0,0,16,2019-03-05,AA,26,0%,0%,100%,US,Health Care Equipment and Services
4746,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2007,[],0,4005,40,40,40,2007-12-21,BBB,23,0%,100%,0%,US,Oil and Gas
4747,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2008,[],0,4005,18,-1,40,2007-12-21,CC,61,0%,100%,0%,US,Oil and Gas
4748,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2009,[],0,4005,22,-1,40,2008-01-01,CC,62,0%,50%,50%,US,Oil and Gas
4749,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2010,[],0,4005,13,-1,31,2010-02-18,BB,43,33%,33%,34%,US,Oil and Gas
4750,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2011,[],0,4005,11,-2,31,2010-02-18,BB,43,50%,50%,0%,US,Oil and Gas
4751,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2012,[],0,4005,16,-1,28,2011-01-31,A,23,50%,50%,0%,US,Oil and Gas
4752,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2013,[],0,4005,6,-2,26,2012-05-17,AA,23,50%,50%,0%,US,Oil and Gas
4753,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2014,[],0,4005,0,0,22,2013-01-04,AA,23,0%,0%,0%,US,Oil and Gas
4754,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2015,[],0,4005,0,0,6,2013-12-31,AA,21,0%,0%,0%,US,Oil and Gas
4755,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2016,[],0,4005,0,0,0,2014-05-01,AA,20,0%,0%,0%,US,Oil and Gas
4756,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2017,[],0,4005,0,0,0,,AA,21,0%,0%,0%,US,Oil and Gas
4757,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2018,[],0,4005,0,0,0,,AA,22,0%,0%,0%,US,Oil and Gas
4758,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2019,[],0,4005,13,-1,40,2019-01-31,BBB,22,0%,100%,0%,US,Oil and Gas
4759,BJ Services Company LLC (NYSE:BJS),4010416,BJ Services Company LLC (NYSE:BJS),2020,[],0,4005,0,0,40,2019-01-31,BBB,25,0%,100%,0%,US,Oil and Gas
4760,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2007,[],0,1692694,0,0,0,,AA,28,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4761,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2008,[],0,1692694,0,0,0,,AA,28,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4762,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2009,[],0,1692694,0,0,0,,AA,20,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4763,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2010,[],0,1692694,0,0,0,,AA,21,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4764,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2011,[],0,1692694,0,0,0,,AA,21,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4765,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2012,[],0,1692694,0,0,0,,AA,20,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4766,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2013,[],0,1692694,0,0,0,,AA,23,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4767,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2014,[],0,1692694,0,0,0,,AA,23,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4768,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2015,[],0,1692694,0,0,0,,AA,23,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4769,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2016,[],0,1692694,0,0,0,,AA,23,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4770,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2017,[],0,1692694,0,0,0,,AA,21,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4771,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2018,[],0,1692694,0,0,0,,AA,22,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4772,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2019,[],0,1692694,0,0,0,,AA,22,0%,0%,0%,US,Support Services (Industrial Goods and Services)
4773,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2020,[],0,1692694,18,-2,26,2020-07-25,A,24,50%,50%,0%,US,Support Services (Industrial Goods and Services)
4774,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2007,[],0,4204,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
4775,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2008,[],0,4204,15,-2,22,2008-07-31,AA,20,0%,0%,0%,US,Financial Services
4776,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2009,[],0,4204,23,-1,25,2009-10-28,AA,19,0%,100%,0%,US,Financial Services
4777,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2010,[],0,4204,25,6,38,2010-05-05,BBB,26,17%,83%,0%,US,Financial Services
4778,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2011,[],0,4204,19,-2,38,2010-05-05,BB,32,25%,63%,12%,US,Financial Services
4779,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2012,[],0,4204,20,-2,36,2012-03-16,BB,42,25%,42%,33%,US,Financial Services
4780,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2013,[],0,4204,25,-11,38,2013-08-06,BB,34,27%,45%,28%,US,Financial Services
4781,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2014,[],0,4204,44,-9,53,2014-11-27,B,29,18%,33%,49%,US,Financial Services
4782,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2015,[],0,4204,56,13,56,2015-12-27,CCC,37,18%,31%,51%,US,Financial Services
4783,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2016,[],0,4204,40,-3,56,2015-12-27,CCC,34,21%,30%,49%,US,Financial Services
4784,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2017,[],0,4204,33,3,56,2016-01-01,BB,21,17%,31%,52%,US,Financial Services
4785,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2018,[],0,4204,41,2,51,2017-06-21,BB,27,19%,44%,37%,US,Financial Services
4786,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2019,[],0,4204,34,-12,58,2019-09-23,CCC,35,35%,33%,32%,US,Financial Services
4787,"BlackRock, Inc. (NYSE:BLK)",4048287,"BlackRock, Inc. (NYSE:BLK)",2020,[],0,4204,54,-5,59,2020-11-18,CCC,36,39%,31%,30%,US,Financial Services
4788,Bloomberg Inc.,4377170,Bloomberg Inc.,2007,[],0,1831779,0,0,0,,AAA,16,0%,0%,0%,US,Construction and Materials
4789,Bloomberg Inc.,4377170,Bloomberg Inc.,2008,[],0,1831779,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
4790,Bloomberg Inc.,4377170,Bloomberg Inc.,2009,[],0,1831779,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
4791,Bloomberg Inc.,4377170,Bloomberg Inc.,2010,[],0,1831779,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
4792,Bloomberg Inc.,4377170,Bloomberg Inc.,2011,[],0,1831779,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
4793,Bloomberg Inc.,4377170,Bloomberg Inc.,2012,[],0,1831779,0,0,0,,AAA,19,0%,0%,0%,US,Construction and Materials
4794,Bloomberg Inc.,4377170,Bloomberg Inc.,2013,[],0,1831779,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials
4795,Bloomberg Inc.,4377170,Bloomberg Inc.,2014,[],0,1831779,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials
4796,Bloomberg Inc.,4377170,Bloomberg Inc.,2015,[],0,1831779,0,0,0,,AA,21,0%,0%,0%,US,Construction and Materials
4797,Bloomberg Inc.,4377170,Bloomberg Inc.,2016,[],0,1831779,0,0,0,,AA,20,0%,0%,0%,US,Construction and Materials
4798,Bloomberg Inc.,4377170,Bloomberg Inc.,2017,[],0,1831779,0,0,0,,AA,20,0%,0%,0%,US,Construction and Materials
4799,Bloomberg Inc.,4377170,Bloomberg Inc.,2018,[],0,1831779,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials
4800,Bloomberg Inc.,4377170,Bloomberg Inc.,2019,[],0,1831779,0,0,0,,AA,22,0%,0%,0%,US,Construction and Materials
4801,Bloomberg Inc.,4377170,Bloomberg Inc.,2020,[],0,1831779,23,-1,32,2020-09-29,A,25,0%,0%,100%,US,Construction and Materials
4802,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2007,[],0,43368,0,0,0,,AA,24,0%,0%,0%,US,Banks
4803,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2008,[],0,43368,0,0,0,,AA,24,0%,0%,0%,US,Banks
4804,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2009,[],0,43368,0,0,0,,AA,21,0%,0%,0%,US,Banks
4805,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2010,[],0,43368,0,0,0,,AA,21,0%,0%,0%,US,Banks
4806,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2011,[],0,43368,0,0,0,,AA,21,0%,0%,0%,US,Banks
4807,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2012,[],0,43368,0,0,0,,AA,22,0%,0%,0%,US,Banks
4808,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2013,[],0,43368,14,-1,32,2013-03-13,A,23,0%,0%,100%,US,Banks
4809,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2014,[],0,43368,0,0,32,2013-03-13,A,23,0%,0%,100%,US,Banks
4810,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2015,[],0,43368,0,0,14,2013-12-31,AA,22,0%,0%,0%,US,Banks
4811,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2016,[],0,43368,0,0,0,2014-10-01,AA,22,0%,0%,0%,US,Banks
4812,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2017,[],0,43368,0,0,0,,AA,23,0%,0%,0%,US,Banks
4813,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2018,[],0,43368,0,0,0,,AA,24,0%,0%,0%,US,Banks
4814,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2019,[],0,43368,0,0,0,,AA,24,0%,0%,0%,US,Banks
4815,Blue Valley Ban Corp. (OTCPK:BVBC),1022830,Blue Valley Ban Corp. (OTCPK:BVBC),2020,[],0,43368,0,0,0,,AA,27,0%,0%,0%,US,Banks
4816,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2007,[],0,430836,0,0,0,,AA,23,0%,0%,0%,US,Mining
4817,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2008,[],0,430836,0,0,0,,AA,23,0%,0%,0%,US,Mining
4818,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2009,[],0,430836,0,0,0,,AA,21,0%,0%,0%,US,Mining
4819,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2010,[],0,430836,0,0,0,,AA,24,0%,0%,0%,US,Mining
4820,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2011,[],0,430836,0,0,0,,AA,24,0%,0%,0%,US,Mining
4821,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2012,[],0,430836,0,0,0,,AA,24,0%,0%,0%,US,Mining
4822,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2013,[],0,430836,0,0,0,,AA,24,0%,0%,0%,US,Mining
4823,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2014,[],0,430836,0,0,0,,AA,24,0%,0%,0%,US,Mining
4824,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2015,[],0,430836,0,0,0,,AA,23,0%,0%,0%,US,Mining
4825,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2016,[],0,430836,0,0,0,,AA,20,0%,0%,0%,US,Mining
4826,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2017,[],0,430836,0,0,0,,AA,21,0%,0%,0%,US,Mining
4827,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2018,[],0,430836,19,-1,46,2018-06-04,BBB,21,50%,50%,0%,US,Mining
4828,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2019,[],0,430836,2,-2,46,2018-06-04,BBB,22,50%,50%,0%,US,Mining
4829,"Bluestone Industries, Inc.",4149957,"Bluestone Industries, Inc.",2020,[],0,430836,0,0,19,2019-01-01,AA,25,0%,0%,0%,US,Mining
4830,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2007,[],0,187662,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
4831,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2008,[],0,187662,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
4832,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2009,[],0,187662,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
4833,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2010,[],0,187662,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
4834,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2011,[],0,187662,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
4835,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2012,[],0,187662,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
4836,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2013,[],0,187662,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
4837,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2014,[],0,187662,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
4838,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2015,[],0,187662,0,0,0,,AA,21,0%,0%,0%,US,Financial Services
4839,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2016,[],0,187662,12,-1,32,2016-02-02,A,21,0%,0%,100%,US,Financial Services
4840,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2017,[],0,187662,0,0,32,2016-02-02,A,22,0%,0%,100%,US,Financial Services
4841,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2018,[],0,187662,0,0,12,2016-12-31,AA,23,0%,0%,0%,US,Financial Services
4842,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2019,[],0,187662,0,0,0,2017-08-31,AA,23,0%,0%,0%,US,Financial Services
4843,"Boenning & Scattergood Holdings, Inc.",4189685,"Boenning & Scattergood Holdings, Inc.",2020,[],0,187662,0,0,0,,AA,26,0%,0%,0%,US,Financial Services
4844,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2007,[],0,170745,0,0,0,,AA,25,0%,0%,0%,US,Retail
4845,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2008,[],0,170745,0,0,0,,AA,25,0%,0%,0%,US,Retail
4846,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2009,[],0,170745,0,0,0,,AA,22,0%,0%,0%,US,Retail
4847,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2010,[],0,170745,0,0,0,,AA,20,0%,0%,0%,US,Retail
4848,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2011,[],0,170745,0,0,0,,AAA,19,0%,0%,0%,US,Retail
4849,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2012,[],0,170745,0,0,0,,AAA,19,0%,0%,0%,US,Retail
4850,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2013,[],0,170745,0,0,0,,AA,21,0%,0%,0%,US,Retail
4851,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2014,[],0,170745,0,0,0,,AA,21,0%,0%,0%,US,Retail
4852,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2015,[],0,170745,0,0,0,,AAA,19,0%,0%,0%,US,Retail
4853,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2016,[],0,170745,0,0,0,,AAA,19,0%,0%,0%,US,Retail
4854,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2017,[],0,170745,0,0,0,,AA,20,0%,0%,0%,US,Retail
4855,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2018,[],0,170745,0,0,0,,AA,21,0%,0%,0%,US,Retail
4856,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2019,[],0,170745,25,-5,32,2019-11-12,A,22,0%,0%,0%,US,Retail
4857,"Boot Barn Holdings, Inc. (NYSE:BOOT)",4388680,"Boot Barn Holdings, Inc. (NYSE:BOOT)",2020,[],0,170745,8,-1,32,2019-11-12,A,24,0%,0%,0%,US,Retail
4858,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2007,[],0,114327,0,0,0,,AA,25,0%,0%,0%,US,Alternative Energy
4859,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2008,[],0,114327,0,0,0,,AA,25,0%,0%,0%,US,Alternative Energy
4860,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2009,[],0,114327,0,0,0,,AAA,14,0%,0%,0%,US,Alternative Energy
4861,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2010,[],0,114327,0,0,0,,AAA,15,0%,0%,0%,US,Alternative Energy
4862,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2011,[],0,114327,0,0,0,,AAA,16,0%,0%,0%,US,Alternative Energy
4863,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2012,[],0,114327,0,0,0,,AAA,17,0%,0%,0%,US,Alternative Energy
4864,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2013,[],0,114327,21,-2,32,2013-09-01,A,19,50%,50%,0%,US,Alternative Energy
4865,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2014,[],0,114327,5,-1,32,2013-09-01,A,20,50%,50%,0%,US,Alternative Energy
4866,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2015,[],0,114327,0,0,21,2013-12-31,AA,21,0%,0%,0%,US,Alternative Energy
4867,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2016,[],0,114327,0,0,5,2015-01-01,AA,21,0%,0%,0%,US,Alternative Energy
4868,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2017,[],0,114327,0,0,0,2015-04-01,AA,21,0%,0%,0%,US,Alternative Energy
4869,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2018,[],0,114327,0,0,0,,AA,23,0%,0%,0%,US,Alternative Energy
4870,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2019,[],0,114327,0,0,0,,AA,24,0%,0%,0%,US,Alternative Energy
4871,"Borrego Solar Systems, Inc.",4210211,"Borrego Solar Systems, Inc.",2020,[],0,114327,0,0,0,,AA,26,0%,0%,0%,US,Alternative Energy
4872,"Boston Dynamics, Inc.",4423921,"Boston Dynamics, Inc.",2007,[],0,131734,0,0,0,,AAA,19,0%,0%,0%,US,Technology Hardware and Equipment
4873,"Boston Dynamics, Inc.",4423921,"Boston Dynamics, Inc.",2008,[],0,131734,0,0,0,,AAA,19,0%,0%,0%,US,Technology Hardware and Equipment
4874,"Boston Dynamics, Inc.",4423921,"Boston Dynamics, Inc.",2009,[],0,131734,0,0,0,,AAA,19,0%,0%,0%,US,Technology Hardware and Equipment
4875,"Boston Dynamics, Inc.",4423921,"Boston Dynamics, Inc.",2010,[],0,131734,0,0,0,,AA,20,0%,0%,0%,US,Technology Hardware and Equipment
